word,stratum,n_valid_sources,all_unlikely,pipeline_checks_passed,gemini_source
hibernophile,3,3,False,True,enhanced_6thread_revalidation
hierogrammateis,1,1,False,True,enhanced_6thread_revalidation
hieromachy,3,3,False,True,enhanced_6thread_revalidation
highbay,1,1,False,True,enhanced_6thread_revalidation
highboards,1,1,False,True,enhanced_6thread_revalidation
highflying,4+,8,False,True,enhanced_6thread_revalidation
highgrading,2,2,False,True,enhanced_6thread_revalidation
highhandedness,4+,9,False,True,enhanced_6thread_revalidation
highrail,1,1,False,True,enhanced_6thread_revalidation
highside,4+,4,False,True,enhanced_6thread_revalidation
highwines,1,1,False,True,enhanced_6thread_revalidation
hillebrandia,0,0,True,False,multi_thread_revalidation
hillelites,0,0,True,False,multi_thread_revalidation
hinayana,4+,9,False,True,enhanced_6thread_revalidation
hinayanism,2,2,False,True,enhanced_6thread_revalidation
hindoostani,4+,4,False,True,enhanced_6thread_revalidation
hindoostanis,2,2,False,True,enhanced_6thread_revalidation
hindpart,3,3,False,True,enhanced_6thread_revalidation
hineni,3,3,False,True,enhanced_6thread_revalidation
hingeable,2,2,False,True,enhanced_6thread_revalidation
hinmost,1,1,False,True,enhanced_6thread_revalidation
hinokiol,1,1,False,True,enhanced_6thread_revalidation
hintable,1,1,False,True,enhanced_6thread_revalidation
hinterlanders,2,2,False,True,enhanced_6thread_revalidation
hirest,1,1,False,True,enhanced_6thread_revalidation
hirudinata,1,1,False,True,enhanced_6thread_revalidation
hirudinea,4+,6,False,True,enhanced_6thread_revalidation
hirudotherapy,3,3,False,True,enhanced_6thread_revalidation
hirundinid,2,2,False,True,enhanced_6thread_revalidation
hispanicity,3,3,False,True,enhanced_6thread_revalidation
hispanisant,1,1,False,True,enhanced_6thread_revalidation
hispanize,4+,5,False,True,enhanced_6thread_revalidation
hispanoamerican,2,2,False,True,enhanced_6thread_revalidation
hispanomedievalist,1,1,False,True,enhanced_6thread_revalidation
hispanomedievalists,2,2,False,True,enhanced_6thread_revalidation
hispanophone,3,3,False,True,enhanced_6thread_revalidation
hispanopithecus,2,2,False,True,enhanced_6thread_revalidation
hispanos,4+,4,False,True,enhanced_6thread_revalidation
hispanotherium,2,2,False,True,enhanced_6thread_revalidation
histaminemia,1,1,False,True,enhanced_6thread_revalidation
histers,1,1,False,True,enhanced_6thread_revalidation
histidinemic,2,2,False,True,enhanced_6thread_revalidation
histiocytomata,2,2,False,True,enhanced_6thread_revalidation
histiocytomatosis,1,1,False,True,enhanced_6thread_revalidation
histioteuthid,2,2,False,True,enhanced_6thread_revalidation
histocassette,1,1,False,True,enhanced_6thread_revalidation
histocassettes,1,1,False,True,enhanced_6thread_revalidation
histochromatography,1,1,False,True,enhanced_6thread_revalidation
histocultured,2,2,False,True,enhanced_6thread_revalidation
histocytologically,1,1,False,True,enhanced_6thread_revalidation
histoenzymological,2,2,False,True,enhanced_6thread_revalidation
histomonas,2,2,False,True,enhanced_6thread_revalidation
histomorphic,2,2,False,True,enhanced_6thread_revalidation
histomorphometries,1,1,False,True,enhanced_6thread_revalidation
histoplasmomas,2,2,False,True,enhanced_6thread_revalidation
historization,3,3,False,True,enhanced_6thread_revalidation
histostaining,1,1,False,True,enhanced_6thread_revalidation
histotechnological,2,2,False,True,enhanced_6thread_revalidation
histotechnologists,2,2,False,True,enhanced_6thread_revalidation
histotechs,1,1,False,True,enhanced_6thread_revalidation
histotopographic,1,1,False,True,enhanced_6thread_revalidation
histrionising,1,1,False,True,enhanced_6thread_revalidation
hitleresque,4+,4,False,True,enhanced_6thread_revalidation
hitori,3,3,False,True,enhanced_6thread_revalidation
hitscan,2,2,False,True,enhanced_6thread_revalidation
hiveling,1,1,False,True,enhanced_6thread_revalidation
hobnobbery,3,3,False,True,enhanced_6thread_revalidation
hoboys,2,2,False,True,enhanced_6thread_revalidation
hocketlike,1,1,False,True,enhanced_6thread_revalidation
hodgsonia,2,2,False,True,enhanced_6thread_revalidation
hodler,4+,4,False,True,enhanced_6thread_revalidation
hoegbomite,2,2,False,True,enhanced_6thread_revalidation
hoeglundina,1,1,False,True,enhanced_6thread_revalidation
hogcote,2,2,False,True,enhanced_6thread_revalidation
hoggans,2,2,False,True,enhanced_6thread_revalidation
hogtail,1,1,False,True,enhanced_6thread_revalidation
hoheria,3,3,False,True,enhanced_6thread_revalidation
hokutolite,3,3,False,True,enhanced_6thread_revalidation
holasteridae,2,2,False,True,enhanced_6thread_revalidation
holewort,4+,4,False,True,enhanced_6thread_revalidation
holibobs,2,2,False,True,enhanced_6thread_revalidation
holland,0,0,False,False,multi_thread_revalidation
hollerers,2,2,False,True,enhanced_6thread_revalidation
holmian,2,2,False,True,enhanced_6thread_revalidation
holobasidium,2,2,False,True,enhanced_6thread_revalidation
holobiontic,1,1,False,True,enhanced_6thread_revalidation
holobranchiata,1,1,False,True,enhanced_6thread_revalidation
holobranchs,2,2,False,True,enhanced_6thread_revalidation
holocephalians,3,3,False,True,enhanced_6thread_revalidation
holocephalid,1,1,False,True,enhanced_6thread_revalidation
holoclonal,1,1,False,True,enhanced_6thread_revalidation
holocoryne,1,1,False,True,enhanced_6thread_revalidation
holocrinus,1,1,False,True,enhanced_6thread_revalidation
hologenomics,1,1,False,True,enhanced_6thread_revalidation
hologrammatic,4+,4,False,True,enhanced_6thread_revalidation
hologrammed,2,2,False,True,enhanced_6thread_revalidation
holomastigotes,1,1,False,True,enhanced_6thread_revalidation
holometabola,4+,6,False,True,enhanced_6thread_revalidation
holomorphicity,3,3,False,True,enhanced_6thread_revalidation
holonomicity,2,2,False,True,enhanced_6thread_revalidation
holonomies,3,3,False,True,enhanced_6thread_revalidation
holonothrus,1,1,False,True,enhanced_6thread_revalidation
holophone,4+,4,False,True,enhanced_6thread_revalidation
holoptychius,4+,5,False,True,enhanced_6thread_revalidation
holoquinoid,4+,4,False,True,enhanced_6thread_revalidation
holostomes,2,2,False,True,enhanced_6thread_revalidation
holothuriid,1,1,False,True,enhanced_6thread_revalidation
holothuriids,1,1,False,True,enhanced_6thread_revalidation
holotropic,4+,4,False,True,enhanced_6thread_revalidation
holozoa,2,2,False,True,enhanced_6thread_revalidation
homebases,3,3,False,True,enhanced_6thread_revalidation
homebirthing,2,2,False,True,enhanced_6thread_revalidation
homefronts,3,3,False,True,enhanced_6thread_revalidation
homelife,4+,5,False,True,enhanced_6thread_revalidation
homeshares,1,1,False,True,enhanced_6thread_revalidation
homolids,2,2,False,True,enhanced_6thread_revalidation
homoranthus,2,2,False,True,enhanced_6thread_revalidation
homospatial,1,1,False,True,enhanced_6thread_revalidation
hondurans,4+,5,False,True,enhanced_6thread_revalidation
honkytonkers,1,1,False,True,enhanced_6thread_revalidation
honkytonks,4+,5,False,True,enhanced_6thread_revalidation
honolulans,1,1,False,True,enhanced_6thread_revalidation
honorbound,2,2,False,True,enhanced_6thread_revalidation
honourings,2,2,False,True,enhanced_6thread_revalidation
hooching,2,2,False,True,enhanced_6thread_revalidation
hoofstock,3,3,False,True,enhanced_6thread_revalidation
hoopage,2,2,False,True,enhanced_6thread_revalidation
hoopahs,1,1,False,True,enhanced_6thread_revalidation
hoosier,4+,9,False,True,enhanced_6thread_revalidation
hopdance,1,1,False,True,enhanced_6thread_revalidation
hoplophobe,2,2,False,True,enhanced_6thread_revalidation
horae,4+,5,False,True,enhanced_6thread_revalidation
horaries,2,2,False,True,enhanced_6thread_revalidation
hormonizing,2,2,False,True,enhanced_6thread_revalidation
horsebrass,1,1,False,True,enhanced_6thread_revalidation
horsebriers,1,1,False,True,enhanced_6thread_revalidation
horsebus,2,2,False,True,enhanced_6thread_revalidation
horsecraft,4+,5,False,True,enhanced_6thread_revalidation
horsecrap,3,3,False,True,enhanced_6thread_revalidation
horsegear,1,1,False,True,enhanced_6thread_revalidation
horseheal,3,3,False,True,enhanced_6thread_revalidation
horsenapped,1,1,False,True,enhanced_6thread_revalidation
horser,4+,4,False,True,enhanced_6thread_revalidation
hotamboeia,2,2,False,True,enhanced_6thread_revalidation
hotcracking,1,1,False,True,enhanced_6thread_revalidation
hotfix,3,3,False,True,enhanced_6thread_revalidation
hotglued,1,1,False,True,enhanced_6thread_revalidation
hothearted,4+,5,False,True,enhanced_6thread_revalidation
hotkeying,1,1,False,True,enhanced_6thread_revalidation
hotlisted,2,2,False,True,enhanced_6thread_revalidation
hotmelt,4+,4,False,True,enhanced_6thread_revalidation
hotpants,4+,4,False,True,enhanced_6thread_revalidation
hotrunner,3,3,False,True,enhanced_6thread_revalidation
hotsaw,1,1,False,True,enhanced_6thread_revalidation
hotseated,1,1,False,True,enhanced_6thread_revalidation
hotsplicer,1,1,False,True,enhanced_6thread_revalidation
houdini,4+,6,False,True,enhanced_6thread_revalidation
housebuyers,3,3,False,True,enhanced_6thread_revalidation
houseclothes,1,1,False,True,enhanced_6thread_revalidation
housedog,3,3,False,True,enhanced_6thread_revalidation
housekeys,3,3,False,True,enhanced_6thread_revalidation
hq,0,0,True,False,multi_thread_revalidation
huanansaurus,1,1,False,True,enhanced_6thread_revalidation
hubodometers,2,2,False,True,enhanced_6thread_revalidation
hubrechtiidae,1,1,False,True,enhanced_6thread_revalidation
hucker,4+,4,False,True,enhanced_6thread_revalidation
hud,4+,9,False,True,enhanced_6thread_revalidation
huffcaps,1,1,False,True,enhanced_6thread_revalidation
huldra,3,3,False,True,enhanced_6thread_revalidation
humaniteis,1,1,False,True,enhanced_6thread_revalidation
humanomics,2,2,False,True,enhanced_6thread_revalidation
humboldtian,3,3,False,True,enhanced_6thread_revalidation
humeoceras,1,1,False,True,enhanced_6thread_revalidation
humidizing,1,1,False,True,enhanced_6thread_revalidation
humilis,0,0,True,False,multi_thread_revalidation
huminification,1,1,False,True,enhanced_6thread_revalidation
humita,3,3,False,True,enhanced_6thread_revalidation
humulin,4+,6,False,True,enhanced_6thread_revalidation
humulus,4+,7,False,True,enhanced_6thread_revalidation
hunkily,2,2,False,True,enhanced_6thread_revalidation
huris,1,1,False,True,enhanced_6thread_revalidation
hurricaning,3,3,False,True,enhanced_6thread_revalidation
hurtlings,2,2,False,True,enhanced_6thread_revalidation
hutterite,4+,5,False,True,enhanced_6thread_revalidation
huttonite,3,3,False,True,enhanced_6thread_revalidation
hwyl,0,0,False,False,multi_thread_revalidation
hyacinthaceae,3,3,False,True,enhanced_6thread_revalidation
hyacinthids,1,1,False,True,enhanced_6thread_revalidation
hyalectans,3,3,False,True,enhanced_6thread_revalidation
hyaleidae,1,1,False,True,enhanced_6thread_revalidation
hyalodendrin,2,2,False,True,enhanced_6thread_revalidation
hyalolepis,2,2,False,True,enhanced_6thread_revalidation
hyalophora,3,3,False,True,enhanced_6thread_revalidation
hyalostelia,1,1,False,True,enhanced_6thread_revalidation
hycean,2,2,False,True,enhanced_6thread_revalidation
hydatidinous,4+,4,False,True,enhanced_6thread_revalidation
hydatidology,1,1,False,True,enhanced_6thread_revalidation
hydatodes,1,1,False,True,enhanced_6thread_revalidation
hydnangiaceae,2,2,False,True,enhanced_6thread_revalidation
hydractiniidae,2,2,False,True,enhanced_6thread_revalidation
hydractiniids,1,1,False,True,enhanced_6thread_revalidation
hydraethiops,2,2,False,True,enhanced_6thread_revalidation
hydrangeae,2,2,False,True,enhanced_6thread_revalidation
hydrargyrus,1,1,False,True,enhanced_6thread_revalidation
hydrazinecarboxamide,1,1,False,True,enhanced_6thread_revalidation
hydrazinomethyl,1,1,False,True,enhanced_6thread_revalidation
hydrazinopyrimidine,1,1,False,True,enhanced_6thread_revalidation
hydrazodicarbonamide,1,1,False,True,enhanced_6thread_revalidation
hydroelastically,1,1,False,True,enhanced_6thread_revalidation
hydrogenophaga,2,2,False,True,enhanced_6thread_revalidation
hydrophasianus,2,2,False,True,enhanced_6thread_revalidation
hydrophiidae,2,2,False,True,enhanced_6thread_revalidation
hydrophilinae,0,0,True,False,multi_thread_revalidation
hydroplastically,1,1,False,True,enhanced_6thread_revalidation
hygrobia,1,1,False,True,enhanced_6thread_revalidation
hygromiinae,2,2,False,True,enhanced_6thread_revalidation
hygrophaneity,3,3,False,True,enhanced_6thread_revalidation
hygrophotographic,1,1,False,True,enhanced_6thread_revalidation
hyoangularis,1,1,False,True,enhanced_6thread_revalidation
hyocomium,1,1,False,True,enhanced_6thread_revalidation
hyoena,1,1,False,True,enhanced_6thread_revalidation
hyoglossi,3,3,False,True,enhanced_6thread_revalidation
hyoidaeus,1,1,False,True,enhanced_6thread_revalidation
hyolithid,4+,6,False,True,enhanced_6thread_revalidation
hypaethros,4+,5,False,True,enhanced_6thread_revalidation
hypancistrus,2,2,False,True,enhanced_6thread_revalidation
hypandria,2,2,False,True,enhanced_6thread_revalidation
hypermastigina,2,2,False,True,enhanced_6thread_revalidation
hypermixing,1,1,False,True,enhanced_6thread_revalidation
hypolemniscus,4+,4,False,True,enhanced_6thread_revalidation
hypomesus,2,2,False,True,enhanced_6thread_revalidation
hypoophthalmos,1,1,False,True,enhanced_6thread_revalidation
hypophthalmos,1,1,False,True,enhanced_6thread_revalidation
hypothenusa,1,1,False,True,enhanced_6thread_revalidation
hypotonized,2,2,False,True,enhanced_6thread_revalidation
hypoxoside,1,1,False,True,enhanced_6thread_revalidation
hypsauchenia,1,1,False,True,enhanced_6thread_revalidation
hypsidolichocephalic,3,3,False,True,enhanced_6thread_revalidation
hypsoblennius,2,2,False,True,enhanced_6thread_revalidation
hypsocline,1,1,False,True,enhanced_6thread_revalidation
hypsognathus,2,2,False,True,enhanced_6thread_revalidation
hyracids,1,1,False,True,enhanced_6thread_revalidation
hysteroadnexectomy,1,1,False,True,enhanced_6thread_revalidation
hysterosalpingectomies,1,1,False,True,enhanced_6thread_revalidation
hysterosalpingocontrastsonography,1,1,False,True,enhanced_6thread_revalidation
hystrichomorpha,1,1,False,True,enhanced_6thread_revalidation
hystrichopsyllidae,0,0,True,False,multi_thread_revalidation
hystricid,4+,5,False,True,enhanced_6thread_revalidation
iberoafrican,1,1,False,True,enhanced_6thread_revalidation
ileocoecal,2,2,False,True,enhanced_6thread_revalidation
ilkhan,4+,4,False,True,enhanced_6thread_revalidation
iminodihydrofurans,1,1,False,True,enhanced_6thread_revalidation
immunoelectrochemiluminescence,1,1,False,True,enhanced_6thread_revalidation
immunoelectronmicroscopical,1,1,False,True,enhanced_6thread_revalidation
immunofluoroscopy,1,1,False,True,enhanced_6thread_revalidation
immunointervention,2,2,False,True,enhanced_6thread_revalidation
impressedness,1,1,False,True,enhanced_6thread_revalidation
indentment,4+,5,False,True,enhanced_6thread_revalidation
inextricately,1,1,False,True,enhanced_6thread_revalidation
inrolled,4+,4,False,True,enhanced_6thread_revalidation
insensitised,1,1,False,True,enhanced_6thread_revalidation
inspiralled,1,1,False,True,enhanced_6thread_revalidation
interracialist,2,2,False,True,enhanced_6thread_revalidation
interscapulothoracic,2,2,False,True,enhanced_6thread_revalidation
intraembryonally,1,1,False,True,enhanced_6thread_revalidation
intraesophageally,2,2,False,True,enhanced_6thread_revalidation
intraethnically,1,1,False,True,enhanced_6thread_revalidation
intraexaminer,2,2,False,True,enhanced_6thread_revalidation
iodoazidobenzylpindolol,1,1,False,True,enhanced_6thread_revalidation
ishmaelite,4+,8,False,True,enhanced_6thread_revalidation
islamicisms,1,1,False,True,enhanced_6thread_revalidation
islamifying,1,1,False,True,enhanced_6thread_revalidation
islamized,4+,4,False,True,enhanced_6thread_revalidation
italophobe,2,2,False,True,enhanced_6thread_revalidation
jabbings,2,2,False,True,enhanced_6thread_revalidation
jaconnet,2,2,False,True,enhanced_6thread_revalidation
jamaicanization,2,2,False,True,enhanced_6thread_revalidation
jansenites,1,1,False,True,enhanced_6thread_revalidation
jaspering,2,2,False,True,enhanced_6thread_revalidation
jaspillite,0,0,True,False,multi_thread_revalidation
jeremejewite,1,1,False,True,enhanced_6thread_revalidation
