word,stage,group,action,verdict,method,source,evidence,confidence,decided_date
normoinsulinemia,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
normointensity,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
normoketonemic,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
normokinesia,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
normoleptinemic,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
normopathy,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
normoplastic,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
normoresponsive,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
normosmics,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
normothrombocytic,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
normotonia,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
normotonicity,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
northbridge,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
norwester,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
noseeum,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
noseglasses,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nosegrab,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nosepoke,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nosethirls,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
notams,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
notchboards,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
notebookfuls,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nougatine,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
novennium,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nozzleless,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nshima,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nubilation,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nuckelavees,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nucleants,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nucleariids,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nuclearite,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nucleopolyhedroviruses,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nucleorhabdovirus,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nucleosidases,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nucleotidyltransferases,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nuculid,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nudgingly,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nukespeak,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nullable,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
numbertakers,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
numericalization,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
numericalize,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
numericalizes,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
numerization,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
numerolinguistic,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
numerologically,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
numeromantic,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nurstling,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nutpickers,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nutraceutically,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nutricosmetics,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nutrifies,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nutrifying,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nutrigenomes,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nutrimetabolomics,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nutriphenomics,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nutritarianism,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nutrix,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
nyckelharpas,5,LLM-flagged (still valid),none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
